contestant_id,name,first_name,last_name,nick_name,hometown,photo_url
108277,Ashley Specht,Ashley,Specht,,"Poteet, TX",
96893,Callie Albrecht,Callie,Albrecht,,"Victoria, TX",
73780,Tyra Kane,Tyra,Kane,,"Weatherford, TX",
104759,Jill Mark-elle,Jill,Mark-elle,,"Stephenville, TX",
109616,Harley Potter,Harley,Potter,,"Waxahachie, TX",
111542,Courtlynn Lee,Courtlynn,Lee,,"Crockett, TX",
112050,Kirby Rawlinson,Kirby,Rawlinson,,"Waller, TX",
100456,Rylie Smith,Rylie,Smith,,"Whitsett, TX",
111973,Ryann Packard,Ryann,Packard,,"Mineral Wells, TX",
111138,Bailey Hanson,Bailey,Hanson,,"Itasca, TX",
113079,Kayla Lombardo,Kayla,Lombardo,,"Dublin, TN",
73504,Donelle Jones,Donelle,Jones,,"Bryan, TX",
74014,Tasha Welsh,Tasha,Welsh,,"Dublin, TX",
90443,Chani Graves,Chani,Graves,,"Sulphur Springs, TX",
101000,Olivia Robinson,Olivia,Robinson,,"Bellville, TX",
110289,Emma Smith,Emma,Smith,,"Pleasanton, TX",
76308,Cindy Turner,Cindy,Turner,,"Lawn, TX",
90997,Destri Devenport,Destri,Devenport,,"Prairie View, TX",
106169,Jentri Haivala,Jentri,Haivala,,"Newton, TX",
96328,Zoe Corkill,Zoe,Corkill,,"Victoria, TX",
75451,Mary Thomas,Mary,Thomas,,"Hermiston, OR",
108461,Emily Askew,Emily,Askew,,"Cat Spring, TX",
110312,Josie Carlton,Josie,Carlton,,"Rising Star, TX",
107607,Joelle Watson,Joelle,Watson,,"Cleburne, TX",
110694,Adriana Daunt,Adriana,Daunt,,"Fort Meade, FL",
112019,Shelby Spencer,Shelby,Spencer,,"Middleburg, FL",
109814,Tevarhee Brackin,Tevarhee,Brackin,,"Goldsby, OK",
110032,Macy Hoggett,Macy,Hoggett,,"Garland, TX",
109896,Teryn McWhirter,Teryn,McWhirter,,"Ignacio, CO",
106854,Chloe Lambert,Chloe,Lambert,,"Willis, TX",
100081,Abby Cox,Abby,Cox,,"Stephenville, TX",
109881,Bridget Yates,Bridget,Yates,,"Bryan, TX",
99972,Amanda Hodges,Amanda,Hodges,,"Brazoria, TX",
112032,Katy Webb,Katy,Webb,,"Buffalo, TX",
100409,Bethanie Harkey,Bethanie,Harkey,,"Los Lunas, NM",
110279,Kimberly Luco,Kimberly,Luco,,"Decatur, TX",
113114,Ashton Poole,Ashton,Poole,,"Conroe, TX",
110223,Kinley Shook,Kinley,Shook,,"Needville, TX",
74904,Kendall Purgatorio,Kendall,Purgatorio,,"Hempstead, TX",
94535,Jane Fambro,Jane,Fambro,,"Stephenville, TX",
110012,Jayden Guidry,Jayden,Guidry,,"Winnie, TX",
112049,Cara Calhoun,Cara,Calhoun,,"Brandon, MS",
75684,Wendy Taylor-Monroe,Wendy,Taylor-Monroe,,"Marianna, FL",
73584,Patti Roberts,Patti,Roberts,,"Westville, FL",
101961,Sarah Angelone,Sarah,Angelone,,"Lipan, TX",
103572,Kaci Johnson,Kaci,Johnson,,"Magee, MS",
99739,Bobbi Bond,Bobbi,Bond,,"Florence, MS",
106303,Gracie Green,Gracie,Green,,"Roanoke, AL",
110799,Makayla Maston,Makayla,Maston,,"Lancaster, CA",
111289,Parker Asam,Parker,Asam,,"Murrieta, CA",
111350,Jersi Laughton,Jersi,Laughton,,"Escondido, CA",
109867,Hadley Fannon,Hadley,Fannon,,"Woody, CA",
111951,Stephanie Stanley,Stephanie,Stanley,,"Norco, CA",
102598,Daley Raze,Daley,Raze,,"Stephenville, TX",
94595,Tierra Zapalac,Tierra,Zapalac,,"Bangs, TX",
74582,Emily Cullins,Emily,Cullins,,"Dublin, TX",
99338,Casey Allen,Casey,Allen,,"Stephenville, TX",
109816,Ashley Imming,Ashley,Imming,,"Argyle, TX",
111762,Brooke Henry,Brooke,Henry,,"Waller, XX",
74061,Aimee Kay,Aimee,Kay,,"Bluff Dale, TX",
101325,Jessica Watkins,Jessica,Watkins,,"Hico, TX",
104364,Alexis Tache,Alexis,Tache,,"Decatur, TX",
97419,Lauren Riley,Lauren,Riley,,"Stephenville, TX",
102821,Teneille Angland,Teneille,Angland,,"Grover, CO",
105772,Presley Scalzo,Presley,Scalzo,,"Stephenville, TX",
74507,Kendra Feaser,Kendra,Feaser,,"Stephenville, TX",
74044,Irene Feaser,Irene,Feaser,,"Stephenville, TX",
110283,Blair Stasinski,Blair,Stasinski,,"Weatherford, TX",
99305,Martha Smith,Martha,Smith,,"Lipan, TX",
103596,Dee Jordan,Dee,Jordan,,"Graford, TX",
111685,Falyn Thomson,Falyn,Thomson,,"Encino, NM",
101759,Jessica Hemphill,Jessica,Hemphill,,"Mount Pleasent, TX",
110501,April Field,April,Field,,"Comanche, TX",
107660,Kodi Hansen,Kodi,Hansen,,"Everly, IA",
94020,Calli Van Tassell,Calli,Van Tassell,,"Hooper, UT",
99938,Amanda Butler,Amanda,Butler,,"Payson, UT",
73645,Kali Parker,Kali,Parker,,"Wendell, ID",
110619,Contessa Heaton,Contessa,Heaton,,"Cedar Valley, UT",
109081,Kelsey Larsen,Kelsey,Larsen,,"Bluffdale, UT",
110595,Nicole Knowles,Nicole,Knowles,,"Farmington, UT",
104166,Kaitlyn Absatz,Kaitlyn,Absatz,,"Escondido, CA",
92776,Jamie La Fortune,Jamie,La Fortune,,"Jamul, CA",
73979,Whitney Robinson,Whitney,Robinson,,"Mesilla Park, NM",
91922,Jamie Ramage,Jamie,Ramage,,"Roswell, NM",
108969,Madelyn Schauer Bell,Madelyn,Schauer Bell,,"Corona, NM",
111850,Angel Ballesteros,Angel,Ballesteros,,"Mesilla Park, NM",
112027,Victoria Ballesteros,Victoria,Ballesteros,,"Mesilla Park, NM",
73697,Lisa Anderson,Lisa,Anderson,,"Tularosa, NM",
73847,Teresa Turbeville,Teresa,Turbeville,,"Scurry, TX",
90390,Tami Burklund,Tami,Burklund,,"Lexington, TX",
112048,Blaine Fisher,Blaine,Fisher,,"Hearne, TX",
104184,Audrey Story,Audrey,Story,,"Lake Wales, FL",
86380,Shawna Turner,Shawna,Turner,,"Whitesboro, TX",
102470,Millie Frey,Millie,Frey,,"Eunice, LA",
109800,Margot LaPay,Margot,LaPay,,"Park City, UT",
108169,Zoey Thygesen,Zoey,Thygesen,,"Spring Branch, TX",
95283,Chelly Zerlotti,Chelly,Zerlotti,,"Pleasanton, TX",
110604,Kaidyn Holland,Kaidyn,Holland,,"Greenville, CA",
103900,Audrie Mann,Audrie,Mann,,"Tehachapi, CA",
108701,Chelsea James,Chelsea,James,,"Porterville, CA",
106883,Cierra Farquer,Cierra,Farquer,,"Acampo, CA",
73660,Kim Coleman,Kim,Coleman,,"Mayhill, NM",
110794,Jeanette Scott,Jeanette,Scott,,"Orla, TX",
107703,Jordan Kirkes,Jordan,Kirkes,,"Carlsbad, NM",
101059,Kim Gray,Kim,Gray,,"Middleburg, FL",
103200,Melissa O'Connor,Melissa,O'Connor,,"New Smyrna Beach, FL",
109933,Rebecca Vizcaino,Rebecca,Vizcaino,,"Pomona Park, FL",
110944,Bree Rupert,Bree,Rupert,,"Sanford, FL",
106508,Mackie Saavedra,Mackie,Saavedra,,"Tome, NM",
108702,Kadence Dorman,Kadence,Dorman,,"Las Cruces, NM",
100304,Erin Jones,Erin,Jones,,"Chinle, AZ",
73822,Rosie Bradley,Rosie,Bradley,,"Collinsville, TX",
110791,Emma Springer,Emma,Springer,,"De Leon, TX",
94073,Bobbie Griswold,Bobbie,Griswold,,"Lake Luzerne, NY",
95928,Joanna Reid,Joanna,Reid,,"Thorndike, ME",
103622,Carri Crockett,Carri,Crockett,,"New Sharon, ME",
99953,Paige Pursel,Paige,Pursel,,"Danville, PA",
92387,Kerri Frazier,Kerri,Frazier,,"South Easton, MA",
74008,Sheena Robbins,Sheena,Robbins,,"Fresno, CA",
110389,Julie Murphy,Julie,Murphy,,"Keachi, LA",
110031,Madison Hamilton,Madison,Hamilton,,"Jefferson, TX",
102518,Brooklyn Berg,Brooklyn,Berg,,"Mandan, ND",
100435,Lacey Hewitt,Lacey,Hewitt,,"Whitewood, SD",
109988,Alissa Erickson,Alissa,Erickson,,"Snelling, XX",
110826,Sophia Corona,Sophia,Corona,,"Moultrie, XX",
110927,Patricia Rincon,Patricia,Rincon,,"Auburn, CA",
104233,Gianna O'Day,Gianna,O'Day,,"Ferndale, CA",
74588,Lacinda Rose,Lacinda,Rose,,"Willard, MO",
76258,Jamie Lenzner,Jamie,Lenzner,,"Wausau, WI",
110187,Cameron Shoultz,Cameron,Shoultz,,"Muscatine, IA",
108028,Kylie Hecht,Kylie,Hecht,,"Merrill, IA",
83600,Racquel Ware,Racquel,Ware,,"Wolfforth, TX",
103556,Jacy Daughenbaugh,Jacy,Daughenbaugh,,"Shallowater, TX",
108014,Hailey Thompson,Hailey,Thompson,,"Columbia, XX",
107450,Landan English,Landan,English,,"Bossier City, XX",
109913,Kerstin Freeman,Kerstin,Freeman,,"Cooper, XX",
111415,Jaci Hammons,Jaci,Hammons,,"Dublin, TX",
110961,Allye Stark,Allye,Stark,,"Bellevue, TX",
110589,Makenna Morford,Makenna,Morford,,"Stanfield, AZ",
100424,Charity Hoar,Charity,Hoar,,"Pine Bluffs, WY",
111061,Kyla Jones,Kyla,Jones,,"Vilonia, AR",
98708,Danyelle Hovland,Danyelle,Hovland,,"Maiden Rock, WI",
73671,Patti Hovland,Patti,Hovland,,"Maiden Rock, WI",
74037,Kristen Loomis,Kristen,Loomis,,"Mondovi, WI",
105472,Lauren Valentin,Lauren,Valentin,,"Hayward, WI",
111358,Erin Bowen,Erin,Bowen,,"Crystal Lake, IL",
91985,Heidi Smith,Heidi,Smith,,"Spooner, WI",
109760,Alexa Thorsheim,Alexa,Thorsheim,,"Clear Lake, WI",
77208,Carrie Kriel,Carrie,Kriel,,"Princeton, MN",
